show_id,type,country_name
s1075,Movie,Ireland
s1077,Movie,United States
s1078,Movie,United States
s1079,Movie,Canada
s1079,Movie,United Kingdom
s1080,TV Show,United States
s1080,TV Show,Israel
s1080,TV Show,Italy
s1080,TV Show,South Africa
s1081,Movie,United States
s1082,Movie,Canada
s1083,TV Show,United States
s1085,Movie,France
s1085,Movie,Belgium
s1087,Movie,India
s1088,Movie,Hong Kong
s1089,TV Show,United States
s1090,TV Show,United States
s1091,Movie,India
s1092,Movie,United Kingdom
s1094,Movie,Australia
s1096,TV Show,United States
s1097,Movie,United States
s1098,Movie,United States
s1099,Movie,Philippines
s1100,Movie,Indonesia
s1101,TV Show,United States
s1102,Movie,United Kingdom
s1103,Movie,United States
s1105,Movie,India
s1106,TV Show,South Korea
s1107,Movie,United States
s1109,TV Show,United Kingdom
s1110,TV Show,United States
s1111,TV Show,Taiwan
s1112,Movie,United States
s1113,Movie,France
s1114,Movie,Turkey
s1115,Movie,United States
s1116,TV Show,Brazil
s1117,Movie,China
s1118,Movie,India
s1118,Movie,United States
s1119,TV Show,United States
s1120,Movie,Canada
s1121,Movie,Canada
s1122,Movie,Canada
s1123,Movie,India
s1124,Movie,France
s1124,Movie,Belgium
s1126,TV Show,United Kingdom
s1126,TV Show,China
s1127,Movie,Brazil
s1128,TV Show,United States
s1129,Movie,United States
s1130,Movie,India
s1131,Movie,Indonesia
s1131,Movie,Singapore
s1132,Movie,Netherlands
s1132,Movie,Denmark
s1132,Movie,France
s1132,Movie,Germany
s1133,Movie,India
s1134,Movie,India
s1135,Movie,Bulgaria
s1135,Movie,United States
s1136,Movie,United States
s1137,Movie,United States
s1138,Movie,United States
s1139,TV Show,United States
s1140,TV Show,United States
s1142,Movie,United States
s1143,Movie,United States
s1144,Movie,France
s1144,Movie,Belgium
s1145,TV Show,Turkey
s1146,Movie,South Korea
s1146,Movie,Japan
s1147,Movie,United States
s1148,Movie,United States
s1149,TV Show,United Kingdom
s1150,Movie,United States
s1151,TV Show,South Korea
s1152,Movie,United States
s1153,Movie,United States
s1154,Movie,Philippines
s1155,Movie,Philippines
s1155,Movie,Canada
s1155,Movie,United Kingdom
s1155,Movie,United States
s1156,Movie,France
s1156,Movie,Malta
s1156,Movie,United States
s1157,Movie,Kuwait
s1158,Movie,Turkey
s1159,Movie,India
s1160,Movie,India
s1161,Movie,Belgium
s1161,Movie,France
s1162,Movie,United States
s1163,TV Show,United Kingdom
s1164,TV Show,Spain
s1165,Movie,Norway
s1166,TV Show,Japan
s1167,Movie,Indonesia
s1168,Movie,Argentina
s1169,TV Show,South Korea
s1170,Movie,Egypt
s1171,Movie,United Kingdom
s1171,Movie,Pakistan
s1172,Movie,India
s1173,Movie,United Kingdom
s1179,TV Show,Sweden
s1180,TV Show,Italy
s1181,TV Show,France
s1182,TV Show,United Kingdom
s1183,Movie,United States
s1184,Movie,United States
s1186,Movie,Spain
s1187,TV Show,Mexico
s1187,TV Show,United States
s1188,Movie,United States
s1189,Movie,United States
s1190,TV Show,Canada
s1191,Movie,United States
s1192,TV Show,South Korea
s1193,TV Show,Canada
s1194,TV Show,Ireland
s1195,Movie,United States
s1196,Movie,Philippines
s1197,Movie,Egypt
s1198,Movie,United States
s1199,TV Show,Taiwan
s1200,Movie,India
s1201,Movie,United States
s1201,Movie,United Kingdom
s1202,TV Show,France
s1203,TV Show,United States
s1203,TV Show,Japan
s1204,Movie,United States
s1205,Movie,France
s1205,Movie,New Zealand
s1206,Movie,India
s1207,Movie,United States
s1208,Movie,United States
s1209,TV Show,United Kingdom
s1211,Movie,France
s1211,Movie,Belgium
s1212,Movie,Ireland
s1213,TV Show,Japan
s1214,TV Show,United States
s1215,TV Show,United States
s1216,Movie,India
s1217,Movie,Philippines
s1218,Movie,India
s1219,Movie,United States
s1220,Movie,Mexico
s1221,Movie,Mexico
s1222,TV Show,Argentina
s1223,TV Show,United States
s1224,Movie,Canada
s1224,Movie,United States
s1225,Movie,United Kingdom
s1225,Movie,United States
s1225,Movie,Australia
s1226,TV Show,Japan
s1227,Movie,United States
s1228,Movie,United States
s1229,Movie,United States
s1230,Movie,United States
s1230,Movie,Mexico
s1231,Movie,France
s1232,TV Show,Iceland
s1233,Movie,United States
s1233,Movie,Canada
s1234,TV Show,Japan
s1235,Movie,United Kingdom
s1235,Movie,Czech Republic
s1235,Movie,United States
s1235,Movie,Germany
s1235,Movie,Bahamas
s1236,Movie,Hong Kong
s1237,Movie,Hong Kong
s1238,Movie,United States
s1238,Movie,Australia
s1238,Movie,China
s1239,TV Show,Nigeria
s1241,TV Show,United States
s1242,Movie,United States
s1243,Movie,United States
s1243,Movie,Canada
s1244,Movie,South Africa
s1245,Movie,China
s1245,Movie,Germany
s1245,Movie,India
s1245,Movie,United States
s1246,Movie,United States
s1247,TV Show,Spain
s1248,Movie,United States
s1248,Movie,Australia
s1249,Movie,Canada
s1250,TV Show,United Kingdom
s1251,Movie,Norway
s1252,Movie,United States
s1254,TV Show,Japan
s1255,Movie,India
s1256,Movie,Indonesia
s1257,Movie,United States
s1258,Movie,India
s1259,Movie,India
s1260,Movie,India
s1261,Movie,India
s1262,Movie,India
s1263,Movie,India
s1264,Movie,Pakistan
s1265,TV Show,United States
s1266,Movie,India
s1267,Movie,India
s1268,Movie,India
s1269,TV Show,United States
s1270,Movie,India
s1271,TV Show,United States
s1272,Movie,India
s1273,Movie,Germany
s1273,Movie,Sri Lanka
s1274,Movie,United States
s1275,Movie,Indonesia
s1276,Movie,United States
s1276,Movie,Sweden
s1277,Movie,South Africa
s1277,Movie,United States
s1278,TV Show,Germany
s1280,Movie,United Kingdom
s1280,Movie,United States
s1281,Movie,United States
s1281,Movie,Germany
s1282,Movie,United States
s1283,TV Show,United States
s1284,Movie,United States
s1285,TV Show,United States
s1286,Movie,Canada
s1286,Movie,United States
s1286,Movie,Cayman Islands
s1287,Movie,India
s1288,Movie,India
s1289,Movie,United States
s1290,TV Show,United States
s1291,Movie,United States
s1292,TV Show,Canada
s1293,Movie,Hong Kong
s1293,Movie,China
s1294,Movie,United States
s1295,Movie,Brazil
s1296,Movie,India
s1296,Movie,France
s1297,TV Show,Australia
s1298,TV Show,Indonesia
s1299,TV Show,United States
s1300,TV Show,United States
s1301,TV Show,United States
s1302,TV Show,South Korea
s1303,Movie,United States
s1304,TV Show,South Korea
s1305,TV Show,United States
s1306,TV Show,United States
s1308,TV Show,United States
s1309,TV Show,United States
s1310,Movie,United States
s1311,Movie,United States
s1312,Movie,India
s1313,Movie,United States
s1315,TV Show,United Kingdom
s1316,TV Show,United Kingdom
s1317,TV Show,India
s1318,Movie,India
s1323,Movie,India
s1324,TV Show,South Korea
s1325,Movie,India
s1326,Movie,United States
s1327,TV Show,United States
s1329,TV Show,United States
s1330,Movie,Nigeria
s1331,TV Show,South Korea
s1332,Movie,United States
s1333,TV Show,Lebanon
s1334,Movie,United Kingdom
s1335,Movie,Japan
s1336,TV Show,Japan
s1338,Movie,India
s1339,TV Show,United States
s1340,Movie,China
s1342,TV Show,United Kingdom
s1342,TV Show,Canada
s1343,Movie,India
s1344,Movie,United States
s1344,Movie,India
s1344,Movie,Bangladesh
s1345,Movie,United Kingdom
s1345,Movie,United States
s1346,Movie,United States
s1346,Movie,Canada
s1346,Movie,France
s1347,TV Show,South Korea
s1348,Movie,United States
s1349,Movie,India
s1350,Movie,India
s1351,TV Show,China
s1352,Movie,United States
s1353,Movie,United States
s1354,Movie,United States
s1355,Movie,United States
s1357,Movie,United States
s1358,Movie,United States
s1359,Movie,United States
s1360,TV Show,United States
s1361,Movie,United States
s1362,Movie,United Kingdom
s1362,Movie,United States
s1363,Movie,United States
s1364,Movie,Germany
s1365,Movie,Canada
s1365,Movie,United States
s1366,Movie,United States
s1367,Movie,United States
s1368,Movie,United States
s1369,Movie,United Kingdom
s1370,Movie,Canada
s1371,Movie,Canada
s1372,Movie,Canada
s1373,Movie,United States
s1374,Movie,United States
s1375,Movie,United States
s1376,Movie,Argentina
s1378,TV Show,India
s1383,TV Show,Malaysia
s1384,Movie,India
s1385,Movie,Pakistan
s1386,Movie,India
s1387,TV Show,United Kingdom
s1388,Movie,India
s1389,Movie,Turkey
s1390,TV Show,South Korea
s1395,Movie,United States
s1396,Movie,United States
s1397,Movie,United States
s1398,Movie,Nigeria
s1399,Movie,Taiwan
s1399,Movie,China
s1399,Movie,France
s1399,Movie,United States
s1400,TV Show,United Kingdom
s1401,Movie,Brazil
s1401,Movie,France
s1401,Movie,Germany
s1402,Movie,Brazil
s1403,Movie,United States
s1404,Movie,United Kingdom
s1405,TV Show,United Kingdom
s1406,Movie,Turkey
s1406,Movie,France
s1406,Movie,Germany
s1406,Movie,Poland
s1407,TV Show,Japan
s1408,Movie,United States
s1409,Movie,United States
s1409,Movie,United Kingdom
s1409,Movie,Australia
s1410,Movie,United States
s1411,Movie,India
s1412,Movie,United States
s1413,TV Show,India
s1414,TV Show,Spain
s1415,Movie,United States
s1416,TV Show,Australia
s1416,TV Show,New Zealand
s1416,TV Show,United States
s1417,Movie,United States
s1418,TV Show,United Kingdom
s1419,Movie,United States
s1420,Movie,United States
s1421,Movie,United Kingdom
s1421,Movie,United States
s1422,Movie,France
s1422,Movie,Belgium
s1423,TV Show,Taiwan
s1424,Movie,United Kingdom
s1424,Movie,United States
s1425,Movie,Germany
s1425,Movie,United States
s1425,Movie,Hong Kong
s1425,Movie,Singapore
s1426,Movie,France
s1426,Movie,Germany
s1426,Movie,Switzerland
s1427,Movie,United States
s1428,Movie,United States
s1429,Movie,United States
s1430,Movie,Mexico
s1430,Movie,Argentina
s1431,TV Show,United States
s1438,TV Show,Mexico
s1439,Movie,United States
s1439,Movie,Germany
s1440,TV Show,United States
s1441,TV Show,United States
s1442,TV Show,United Kingdom
s1443,TV Show,Spain
s1444,Movie,Mexico
s1445,TV Show,United States
s1446,TV Show,United States
s1447,Movie,Canada
s1448,TV Show,Japan
s1449,TV Show,France
s1449,TV Show,Belgium
s1450,Movie,United States
s1451,Movie,United States
s1452,Movie,Italy
s1452,Movie,United States
s1452,Movie,Argentina
s1453,Movie,India
s1454,Movie,United States
s1455,TV Show,United States
s1456,TV Show,United States
s1457,Movie,Nigeria
s1458,Movie,South Africa
s1460,Movie,United States
s1461,Movie,United States
s1462,Movie,India
s1463,TV Show,United Kingdom
s1463,TV Show,United States
s1464,TV Show,India
s1465,Movie,Germany
s1465,Movie,France
s1465,Movie,Luxembourg
s1465,Movie,United Kingdom
s1465,Movie,United States
s1466,TV Show,United States
s1467,TV Show,South Korea
s1468,Movie,India
s1469,Movie,Canada
s1469,Movie,United States
s1469,Movie,United Kingdom
s1470,Movie,United States
s1471,TV Show,United States
s1472,TV Show,United States
s1473,TV Show,United States
s1475,Movie,United States
s1476,TV Show,United States
s1477,Movie,Mexico
s1478,Movie,India
s1479,Movie,United Kingdom
s1479,Movie,Canada
s1479,Movie,Italy
s1480,TV Show,United States
s1481,Movie,Czech Republic
s1481,Movie,France
s1482,Movie,United States
s1483,Movie,Vietnam
s1484,TV Show,United Kingdom
s1485,Movie,Ireland
s1486,Movie,Turkey
s1487,Movie,Turkey
s1488,TV Show,United Kingdom
s1489,TV Show,United States
s1490,Movie,India
s1491,TV Show,Mexico
s1492,TV Show,United States
s1494,Movie,Zimbabwe
s1495,TV Show,United States
s1496,TV Show,United States
s1497,TV Show,United States
s1498,Movie,United States
s1499,Movie,Canada
s1500,Movie,United States
s1502,Movie,United States
s1503,Movie,United States
s1504,TV Show,United States
s1505,Movie,Netherlands
s1507,Movie,Canada
s1508,Movie,United States
s1509,TV Show,United States
s1510,Movie,Nigeria
s1511,Movie,Brazil
s1512,TV Show,Australia
s1513,Movie,United States
s1514,Movie,United States
s1515,Movie,United States
s1516,Movie,United States
s1517,Movie,United States
s1518,Movie,United States
s1518,Movie,Germany
s1519,TV Show,South Korea
s1520,TV Show,United Kingdom
s1521,Movie,Indonesia
s1522,Movie,Philippines
s1523,TV Show,United Kingdom
s1524,TV Show,United States
s1525,Movie,Nigeria
s1526,TV Show,Nigeria
s1527,TV Show,United Kingdom
s1528,Movie,India
s1530,TV Show,Argentina
s1531,Movie,United States
s1532,Movie,United States
s1533,TV Show,United Kingdom
s1533,TV Show,Canada
s1534,TV Show,India
s1535,TV Show,Mexico
s1536,TV Show,Mexico
s1537,TV Show,France
s1538,TV Show,United States
s1538,TV Show,Canada
s1540,TV Show,Germany
s1541,TV Show,Spain
s1542,TV Show,United Kingdom
s1542,TV Show,France
s1542,TV Show,Germany
s1542,TV Show,Spain
s1543,Movie,United States
s1544,Movie,United States
s1545,Movie,United States
s1546,Movie,Malaysia
s1547,Movie,Taiwan
s1547,Movie,Hong Kong
s1547,Movie,United States
s1547,Movie,China
s1548,Movie,China
s1548,Movie,United States
s1549,Movie,United States
s1550,TV Show,United Kingdom
s1551,Movie,Philippines
s1552,Movie,United States
s1554,TV Show,Canada
s1554,TV Show,Brazil
s1555,TV Show,Italy
s1556,TV Show,United Kingdom
s1556,TV Show,Australia
s1557,Movie,Hungary
s1558,Movie,United States
s1559,Movie,United States
s1560,Movie,France
s1561,TV Show,Japan
s1561,TV Show,United States
s1562,TV Show,Japan
s1563,Movie,India
s1564,Movie,United States
s1565,Movie,United States
s1568,Movie,Turkey
s1569,Movie,Turkey
s1570,Movie,United States
s1571,Movie,Australia
s1572,Movie,India
s1573,Movie,Turkey
s1574,Movie,Turkey
s1575,Movie,Turkey
s1576,Movie,United States
s1577,Movie,Mexico
s1578,TV Show,United Kingdom
s1579,Movie,United States
s1580,Movie,United States
s1581,Movie,Argentina
s1582,Movie,India
s1583,Movie,United States
s1583,Movie,India
s1584,Movie,United States
s1585,TV Show,United States
s1586,Movie,United States
s1588,TV Show,Australia
s1589,Movie,Germany
s1589,Movie,Australia
s1590,Movie,United States
s1593,Movie,Germany
s1594,Movie,United States
s1595,TV Show,Mexico
s1596,Movie,India
s1597,TV Show,United Kingdom
s1598,TV Show,United Kingdom
s1599,Movie,United States
s1600,TV Show,United Kingdom
s1601,TV Show,United States
s1602,Movie,Mexico
s1603,Movie,Mexico
s1604,Movie,United States
s1605,Movie,United States
s1606,Movie,Indonesia
s1607,Movie,France
s1608,Movie,United States
s1609,TV Show,United States
s1610,Movie,Ireland
s1611,TV Show,Germany
s1611,TV Show,United States
s1612,Movie,India
s1613,Movie,United Kingdom
s1613,Movie,Poland
s1613,Movie,United States
s1614,TV Show,Mexico
s1615,Movie,Mexico
s1616,Movie,United States
s1617,TV Show,Canada
s1618,Movie,United States
s1618,Movie,United Kingdom
s1618,Movie,France
s1619,Movie,United States
s1620,TV Show,New Zealand
s1621,Movie,Egypt
s1622,Movie,India
s1623,TV Show,India
s1624,Movie,India
s1625,TV Show,United States
s1627,TV Show,Brazil
s1628,TV Show,United States
s1629,Movie,United Kingdom
s1629,Movie,United States
s1630,TV Show,United States
s1631,TV Show,United States
s1632,Movie,United States
s1633,Movie,United States
s1634,Movie,United States
s1634,Movie,United Kingdom
s1635,Movie,Sweden
s1636,Movie,United Kingdom
s1636,Movie,United States
s1637,Movie,United States
s1638,Movie,Canada
s1640,TV Show,United States
s1641,TV Show,United States
s1642,TV Show,China
s1643,Movie,Bulgaria
s1644,TV Show,United States
s1645,TV Show,Taiwan
s1646,Movie,United States
s1647,TV Show,United States
s1648,TV Show,United States
s1649,Movie,Netherlands
s1650,Movie,United States
s1651,Movie,United Kingdom
s1652,Movie,Philippines
s1652,Movie,United States
s1653,TV Show,United Kingdom
s1654,TV Show,United States
s1655,Movie,United States
s1656,Movie,India
s1657,Movie,United States
s1658,Movie,United States
s1659,TV Show,Finland
s1659,TV Show,Germany
s1660,TV Show,United States
s1661,Movie,United States
s1662,Movie,India
s1663,Movie,United States
s1664,Movie,Taiwan
s1665,TV Show,South Korea
s1666,Movie,Canada
s1667,TV Show,United States
s1668,Movie,India
s1669,Movie,United States
s1670,TV Show,United States
s1671,Movie,Colombia
s1672,Movie,United States
s1673,Movie,United States
s1674,Movie,United States
s1674,Movie,Thailand
s1675,Movie,United States
s1675,Movie,Bulgaria
s1676,Movie,United States
s1677,Movie,United Kingdom
s1678,Movie,Turkey
s1679,Movie,India
s1680,Movie,Spain
s1680,Movie,Belgium
s1680,Movie,Switzerland
s1680,Movie,United States
s1680,Movie,China
s1680,Movie,United Kingdom
s1681,TV Show,United States
s1682,TV Show,Australia
s1683,Movie,India
s1684,Movie,India
s1685,Movie,United States
s1686,Movie,United States
s1687,Movie,United States
s1688,TV Show,Canada
s1689,Movie,United States
s1690,Movie,India
s1691,Movie,India
s1692,TV Show,India
s1693,Movie,Turkey
s1694,Movie,Turkey
s1695,Movie,United States
s1696,TV Show,United States
s1697,Movie,United States
s1698,Movie,United States
s1699,Movie,Denmark
s1699,Movie,Zimbabwe
s1701,Movie,United States
s1702,Movie,United States
s1703,Movie,United States
s1704,TV Show,United Kingdom
s1705,Movie,United States
s1706,Movie,United States
s1707,TV Show,United Kingdom
s1708,Movie,United Kingdom
s1710,Movie,United Kingdom
s1711,TV Show,United Kingdom
s1712,TV Show,United States
s1713,TV Show,South Korea
s1714,Movie,Argentina
s1716,Movie,United States
s1717,Movie,United States
s1718,Movie,Argentina
s1718,Movie,Spain
s1719,Movie,Spain
s1720,Movie,France
s1720,Movie,Egypt
s1721,TV Show,Taiwan
s1722,Movie,Egypt
s1723,Movie,United Kingdom
s1723,Movie,South Africa
s1724,Movie,United States
s1725,Movie,India
s1726,Movie,United States
s1727,Movie,Finland
s1727,Movie,Sweden
s1727,Movie,Norway
s1727,Movie,Latvia
s1727,Movie,Germany
s1728,Movie,Canada
s1729,TV Show,Japan
s1730,TV Show,India
s1731,Movie,India
s1732,TV Show,United States
s1733,Movie,India
s1734,Movie,United Kingdom
s1734,Movie,India
s1735,Movie,India
s1736,Movie,India
s1737,TV Show,India
s1738,Movie,India
s1739,TV Show,Malaysia
s1740,Movie,India
s1741,Movie,India
s1742,Movie,China
s1742,Movie,Hong Kong
s1743,TV Show,Mexico
s1744,TV Show,United States
s1746,TV Show,China
s1748,Movie,United Kingdom
s1749,Movie,United Kingdom
s1750,Movie,France
s1750,Movie,Belgium
s1751,Movie,United States
s1752,Movie,United Kingdom
s1752,Movie,United States
s1753,Movie,South Africa
s1754,Movie,Germany
s1757,Movie,India
s1758,Movie,India
s1759,Movie,India
s1760,Movie,India
s1761,Movie,India
s1762,Movie,India
s1763,Movie,Indonesia
